"Date","Price","Open","High","Low","Vol.","Change %"
"May 02, 2019","43,592.55","43,592.55","43,592.55","43,592.55","-","-0.78%"
"Apr 30, 2019","43,935.80","43,935.80","43,935.80","43,935.80","-","0.43%"
"Apr 29, 2019","43,749.49","43,749.49","43,749.49","43,749.49","-","0.23%"
"Apr 26, 2019","43,647.95","43,647.95","43,647.95","43,647.95","-","0.12%"
"Apr 25, 2019","43,594.93","43,594.93","43,594.93","43,594.93","-","-0.06%"
"Apr 24, 2019","43,620.78","43,620.78","43,620.78","43,620.78","-","-0.79%"
"Apr 23, 2019","43,966.94","43,966.94","43,966.94","43,966.94","-","0.26%"
"Apr 18, 2019","43,851.97","43,851.97","43,851.97","43,851.97","-","-0.20%"
"Apr 17, 2019","43,940.44","43,940.44","43,940.44","43,940.44","-","0.37%"
"Apr 16, 2019","43,776.77","43,776.77","43,776.77","43,776.77","-","0.12%"
"Apr 15, 2019","43,723.81","43,723.81","43,723.81","43,723.81","-","0.16%"
"Apr 12, 2019","43,655.68","43,655.68","43,655.68","43,655.68","-","0.80%"
"Apr 11, 2019","43,309.23","43,309.23","43,309.23","43,309.23","-","0.06%"
"Apr 10, 2019","43,283.11","43,283.11","43,283.11","43,283.11","-","-0.00%"
"Apr 09, 2019","43,283.15","43,283.15","43,283.15","43,283.15","-","-0.46%"
"Apr 08, 2019","43,483.24","43,483.24","43,483.24","43,483.24","-","0.06%"
"Apr 05, 2019","43,456.57","43,456.57","43,456.57","43,456.57","-","0.24%"
"Apr 04, 2019","43,350.69","43,350.69","43,350.69","43,350.69","-","-0.23%"
"Apr 03, 2019","43,451.12","43,451.12","43,451.12","43,451.12","-","1.08%"
"Apr 02, 2019","42,985.84","42,985.84","42,985.84","42,985.84","-","0.01%"
"Apr 01, 2019","42,980.52","42,980.52","42,980.52","42,980.52","-","1.10%"
"Mar 29, 2019","42,512.92","42,512.92","42,512.92","42,512.92","-","0.97%"
"Mar 28, 2019","42,103.17","42,103.17","42,103.17","42,103.17","-","-0.53%"
"Mar 27, 2019","42,329.29","42,329.29","42,329.29","42,329.29","-","0.26%"
"Mar 26, 2019","42,219.88","42,219.88","42,219.88","42,219.88","-","0.38%"
"Mar 25, 2019","42,060.50","42,060.50","42,060.50","42,060.50","-","-0.09%"
"Mar 22, 2019","42,098.77","42,098.77","42,098.77","42,098.77","-","-1.38%"
"Mar 21, 2019","42,686.55","42,686.55","42,686.55","42,686.55","-","0.20%"
"Mar 20, 2019","42,600.95","42,600.95","42,600.95","42,600.95","-","-0.47%"
"Mar 19, 2019","42,800.96","42,800.96","42,800.96","42,800.96","-","0.92%"
"Mar 18, 2019","42,410.02","42,410.02","42,410.02","42,410.02","-","0.91%"
"Mar 15, 2019","42,027.82","42,027.82","42,027.82","42,027.82","-","0.80%"
"Mar 14, 2019","41,692.36","41,692.36","41,692.36","41,692.36","-","0.62%"
"Mar 13, 2019","41,436.30","41,436.30","41,436.30","41,436.30","-","0.57%"
"Mar 12, 2019","41,200.62","41,200.62","41,200.62","41,200.62","-","-0.03%"
"Mar 11, 2019","41,214.66","41,214.66","41,214.66","41,214.66","-","0.75%"
"Mar 08, 2019","40,907.46","40,907.46","40,907.46","40,907.46","-","-1.03%"
"Mar 07, 2019","41,333.16","41,333.16","41,333.16","41,333.16","-","-0.74%"
"Mar 06, 2019","41,640.70","41,640.70","41,640.70","41,640.70","-","0.65%"
"Mar 05, 2019","41,369.93","41,369.93","41,369.93","41,369.93","-","-0.01%"
"Mar 04, 2019","41,374.58","41,374.58","41,374.58","41,374.58","-","0.11%"
