"Date","Price","Open","High","Low","Vol.","Change %"
"May 17, 2019","6,787.80","6,808.10","6,808.40","6,749.60","7.55M","-0.03%"
"May 16, 2019","6,789.60","6,690.60","6,791.00","6,675.30","14.43M","1.56%"
"May 15, 2019","6,685.50","6,700.70","6,706.90","6,650.10","10.85M","-0.12%"
"May 14, 2019","6,693.40","6,659.80","6,700.60","6,657.30","17.76M","0.90%"
"May 13, 2019","6,633.40","6,754.30","6,756.00","6,624.10","9.56M","-1.62%"
"May 10, 2019","6,742.50","6,726.10","6,795.60","6,719.80","7.87M","1.10%"
"May 09, 2019","6,669.30","6,789.60","6,789.60","6,665.60","11.39M","-1.86%"
"May 08, 2019","6,795.60","6,789.10","6,812.10","6,742.40","8.01M","-0.01%"
"May 07, 2019","6,796.10","6,859.00","6,889.20","6,781.50","8.75M","-0.84%"
"May 06, 2019","6,853.60","6,843.80","6,867.40","6,797.90","13.96M","-0.79%"
"May 03, 2019","6,908.10","6,913.30","6,929.00","6,894.50","11.68M","0.05%"
"May 02, 2019","6,904.40","6,917.40","6,917.40","6,885.10","12.51M","0.11%"
"Apr 30, 2019","6,897.00","6,866.60","6,914.40","6,864.00","15.93M","0.71%"
"Apr 29, 2019","6,848.40","6,774.70","6,852.80","6,768.30","15.07M","0.94%"
"Apr 26, 2019","6,784.90","6,711.80","6,793.50","6,704.80","20.64M","1.17%"
"Apr 25, 2019","6,706.70","6,692.60","6,715.10","6,678.30","19.68M","0.19%"
"Apr 24, 2019","6,694.00","6,716.60","6,717.00","6,657.40","27.50M","-0.15%"
"Apr 23, 2019","6,704.20","6,711.00","6,719.00","6,674.80","13.42M","0.14%"
"Apr 18, 2019","6,694.60","6,725.50","6,731.00","6,676.60","8.71M","-0.47%"
"Apr 17, 2019","6,726.00","6,720.80","6,735.50","6,690.10","15.60M","0.36%"
"Apr 16, 2019","6,701.80","6,721.30","6,740.90","6,696.40","12.64M","-0.34%"
"Apr 15, 2019","6,725.00","6,691.50","6,725.00","6,691.50","16.24M","0.60%"
"Apr 12, 2019","6,684.90","6,673.20","6,686.40","6,655.80","23.20M","0.33%"
"Apr 11, 2019","6,663.10","6,634.80","6,668.10","6,618.70","22.84M","0.73%"
"Apr 10, 2019","6,614.90","6,632.60","6,645.60","6,592.60","24.32M","-0.23%"
"Apr 09, 2019","6,630.30","6,721.80","6,732.10","6,598.30","26.64M","-1.68%"
"Apr 08, 2019","6,743.50","6,776.20","6,778.50","6,728.50","10.94M","-0.43%"
"Apr 05, 2019","6,772.30","6,752.00","6,775.60","6,731.50","15.86M","0.53%"
"Apr 04, 2019","6,736.40","6,768.50","6,776.00","6,724.40","14.96M","-0.28%"
"Apr 03, 2019","6,755.60","6,685.40","6,757.80","6,684.20","20.98M","1.34%"
"Apr 02, 2019","6,666.10","6,690.80","6,700.40","6,651.50","17.29M","-0.08%"
"Apr 01, 2019","6,671.20","6,685.20","6,717.30","6,648.40","21.20M","0.22%"
"Mar 29, 2019","6,656.40","6,636.40","6,672.10","6,631.00","18.35M","0.42%"
"Mar 28, 2019","6,628.40","6,654.40","6,668.30","6,608.00","17.38M","-0.65%"
"Mar 27, 2019","6,671.90","6,661.30","6,711.40","6,656.70","14.49M","0.26%"
"Mar 26, 2019","6,654.70","6,605.60","6,654.70","6,572.50","15.55M","0.76%"
"Mar 25, 2019","6,604.80","6,617.00","6,642.50","6,582.10","16.98M","-0.80%"
"Mar 22, 2019","6,657.80","6,746.10","6,749.80","6,655.30","16.33M","-1.11%"
"Mar 21, 2019","6,732.40","6,736.30","6,748.70","6,692.80","36.98M","-0.07%"
"Mar 20, 2019","6,737.40","6,759.20","6,764.40","6,709.10","29.27M","-0.05%"
"Mar 19, 2019","6,740.50","6,701.30","6,776.30","6,699.20","26.88M","0.84%"
"Mar 18, 2019","6,684.60","6,695.00","6,701.20","6,652.00","15.13M","0.18%"
"Mar 15, 2019","6,672.70","6,668.60","6,722.70","6,660.20","37.25M","0.15%"
"Mar 14, 2019","6,662.80","6,638.60","6,679.00","6,620.80","24.99M","0.60%"
"Mar 13, 2019","6,623.30","6,624.30","6,635.60","6,599.40","14.44M","0.04%"
"Mar 12, 2019","6,620.50","6,636.80","6,667.00","6,609.80","17.46M","0.01%"
"Mar 11, 2019","6,619.70","6,627.80","6,629.90","6,578.20","31.13M","0.03%"
"Mar 08, 2019","6,618.00","6,675.60","6,678.80","6,605.70","26.38M","-1.25%"
"Mar 07, 2019","6,701.90","6,758.10","6,762.50","6,656.50","24.95M","-0.74%"
"Mar 06, 2019","6,751.90","6,832.90","6,835.20","6,748.70","19.48M","-1.12%"
"Mar 05, 2019","6,828.20","6,883.00","6,914.00","6,807.10","21.90M","-1.22%"
"Mar 04, 2019","6,912.20","6,962.00","6,984.10","6,908.60","24.27M","-0.16%"
