"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 12, 2019","13,049.07","12,912.09","13,049.10","12,900.97","47.69M","0.85%"
"Apr 11, 2019","12,939.35","12,903.81","12,961.72","12,860.34","41.09M","0.63%"
"Apr 10, 2019","12,858.59","12,835.95","12,886.42","12,832.90","41.88M","0.17%"
"Apr 09, 2019","12,836.98","12,915.94","12,975.08","12,836.94","51.57M","-0.76%"
"Apr 08, 2019","12,935.69","12,957.71","12,957.84","12,909.87","39.05M","-0.24%"
"Apr 05, 2019","12,966.86","12,959.54","12,983.35","12,947.32","41.76M","0.18%"
"Apr 04, 2019","12,943.27","12,982.71","12,982.71","12,919.48","34.69M","-0.47%"
"Apr 03, 2019","13,004.30","12,892.11","13,004.30","12,887.55","48.27M","1.39%"
"Apr 02, 2019","12,825.48","12,795.21","12,842.29","12,755.74","47.33M","0.55%"
"Apr 01, 2019","12,755.03","12,667.98","12,757.94","12,665.67","41.44M","1.48%"
"Mar 29, 2019","12,569.13","12,510.45","12,572.60","12,455.49","48.24M","1.17%"
"Mar 28, 2019","12,424.14","12,442.17","12,501.29","12,418.45","37.70M","-0.13%"
"Mar 27, 2019","12,439.95","12,502.89","12,536.21","12,406.76","42.41M","-0.27%"
"Mar 26, 2019","12,473.03","12,342.15","12,473.03","12,325.33","36.18M","1.23%"
"Mar 25, 2019","12,321.36","12,358.07","12,389.27","12,298.86","45.06M","-1.25%"
"Mar 22, 2019","12,476.79","12,741.02","12,758.44","12,475.97","49.65M","-1.92%"
"Mar 21, 2019","12,720.94","12,764.55","12,768.33","12,660.97","37.98M","-0.31%"
"Mar 20, 2019","12,760.89","12,886.78","12,899.82","12,760.89","33.72M","-1.22%"
"Mar 19, 2019","12,918.15","12,834.55","12,918.15","12,813.54","29.80M","0.68%"
"Mar 18, 2019","12,830.30","12,878.55","12,893.08","12,812.27","28.60M","-0.21%"
"Mar 15, 2019","12,857.19","12,829.15","12,914.58","12,829.15","50.00M","0.45%"
"Mar 14, 2019","12,799.30","12,739.90","12,808.80","12,739.90","46.19M","0.67%"
"Mar 13, 2019","12,713.69","12,622.70","12,713.94","12,622.70","35.57M","0.52%"
"Mar 12, 2019","12,647.76","12,673.31","12,705.25","12,624.16","38.18M","0.32%"
"Mar 11, 2019","12,606.82","12,596.57","12,612.10","12,554.26","32.38M","0.45%"
"Mar 08, 2019","12,549.84","12,539.15","12,576.41","12,520.96","46.79M","-0.78%"
"Mar 07, 2019","12,648.04","12,703.83","12,703.85","12,614.49","38.73M","-0.77%"
"Mar 06, 2019","12,745.65","12,781.23","12,801.29","12,739.21","-","-0.32%"
"Mar 05, 2019","12,786.97","12,833.19","12,848.04","12,731.96","39.24M","-0.72%"
"Mar 04, 2019","12,879.77","12,878.96","12,915.13","12,869.54","47.16M","0.73%"
