"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 02, 2015","40,555.37","40,555.37","40,555.37","40,555.37","-","-0.22%"
"Apr 01, 2015","40,643.17","40,643.17","40,643.17","40,643.17","-","0.87%"
"Mar 31, 2015","40,291.93","40,291.93","40,291.93","40,291.93","-","-0.44%"
"Mar 30, 2015","40,471.92","40,471.92","40,471.92","40,471.92","-","1.20%"
"Mar 27, 2015","39,991.11","39,991.11","39,991.11","39,991.11","-","0.37%"
"Mar 26, 2015","39,845.03","39,845.03","39,845.03","39,845.03","-","-1.06%"
"Mar 25, 2015","40,271.02","40,271.02","40,271.02","40,271.02","-","-0.81%"
"Mar 24, 2015","40,598.30","40,598.30","40,598.30","40,598.30","-","1.20%"
"Mar 23, 2015","40,117.93","40,117.93","40,117.93","40,117.93","-","-0.50%"
"Mar 20, 2015","40,318.36","40,318.36","40,318.36","40,318.36","-","1.63%"
"Mar 19, 2015","39,672.07","39,672.07","39,672.07","39,672.07","-","1.06%"
"Mar 18, 2015","39,254.60","39,254.60","39,254.60","39,254.60","-","-0.69%"
"Mar 17, 2015","39,529.24","39,529.24","39,529.24","39,529.24","-","-0.91%"
"Mar 16, 2015","39,890.82","39,890.82","39,890.82","39,890.82","-","0.96%"
"Mar 13, 2015","39,512.75","39,512.75","39,512.75","39,512.75","-","-0.42%"
"Mar 12, 2015","39,678.76","39,678.76","39,678.76","39,678.76","-","-0.11%"
"Mar 11, 2015","39,720.55","39,720.55","39,720.55","39,720.55","-","2.18%"
"Mar 10, 2015","38,872.90","38,872.90","38,872.90","38,872.90","-","-0.97%"
"Mar 09, 2015","39,253.14","39,253.14","39,253.14","39,253.14","-","0.57%"
"Mar 06, 2015","39,030.08","39,030.08","39,030.08","39,030.08","-","0.16%"
"Mar 05, 2015","38,967.37","38,967.37","38,967.37","38,967.37","-","1.22%"
"Mar 04, 2015","38,499.42","38,499.42","38,499.42","38,499.42","-","0.65%"
"Mar 03, 2015","38,249.09","38,249.09","38,249.09","38,249.09","-","-1.39%"
"Mar 02, 2015","38,789.10","38,789.10","38,789.10","38,789.10","-","-0.18%"
"Feb 27, 2015","38,859.01","38,859.01","38,859.01","38,859.01","-","0.78%"
"Feb 26, 2015","38,558.66","38,558.66","38,558.66","38,558.66","-","1.04%"
"Feb 25, 2015","38,162.21","38,162.21","38,162.21","38,162.21","-","-0.96%"
"Feb 24, 2015","38,531.89","38,531.89","38,531.89","38,531.89","-","0.84%"
"Feb 23, 2015","38,209.27","38,209.27","38,209.27","38,209.27","-","0.56%"
"Feb 20, 2015","37,997.52","37,997.52","37,997.52","37,997.52","-","0.24%"
"Feb 19, 2015","37,906.04","37,906.04","37,906.04","37,906.04","-","0.60%"
"Feb 18, 2015","37,678.76","37,678.76","37,678.76","37,678.76","-","1.85%"
"Feb 17, 2015","36,994.96","36,994.96","36,994.96","36,994.96","-","0.47%"
"Feb 16, 2015","36,820.27","36,820.27","36,820.27","36,820.27","-","-0.18%"
"Feb 13, 2015","36,886.77","36,886.77","36,886.77","36,886.77","-","0.96%"
"Feb 12, 2015","36,536.84","36,536.84","36,536.84","36,536.84","-","2.13%"
"Feb 11, 2015","35,776.38","35,776.38","35,776.38","35,776.38","-","-0.77%"
"Feb 10, 2015","36,054.48","36,054.48","36,054.48","36,054.48","-","1.76%"
