"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 23, 2004","4,228.34","4,228.34","4,228.34","4,228.34","-","0.20%"
"Nov 22, 2004","4,220.10","4,220.10","4,220.10","4,220.10","-","-0.28%"
"Nov 19, 2004","4,232.10","4,232.10","4,232.10","4,232.10","-","-0.35%"
"Nov 18, 2004","4,247.12","4,247.12","4,247.12","4,247.12","-","0.46%"
"Nov 17, 2004","4,227.81","4,227.81","4,227.81","4,227.81","-","0.92%"
"Nov 16, 2004","4,189.39","4,189.39","4,189.39","4,189.39","-","-0.38%"
"Nov 15, 2004","4,205.16","4,205.16","4,205.16","4,205.16","-","-0.87%"
"Nov 12, 2004","4,241.93","4,241.93","4,241.93","4,241.93","-","0.10%"
"Nov 11, 2004","4,237.57","4,237.57","4,237.57","4,237.57","-","0.32%"
"Nov 10, 2004","4,224.11","4,224.11","4,224.11","4,224.11","-","0.43%"
"Nov 09, 2004","4,205.95","4,205.95","4,205.95","4,205.95","-","-0.18%"
"Nov 08, 2004","4,213.63","4,213.63","4,213.63","4,213.63","-","0.39%"
"Nov 05, 2004","4,197.39","4,197.39","4,197.39","4,197.39","-","0.54%"
"Nov 04, 2004","4,174.70","4,174.70","4,174.70","4,174.70","-","-0.15%"
"Nov 03, 2004","4,181.03","4,181.03","4,181.03","4,181.03","-","0.19%"
"Nov 02, 2004","4,173.30","4,173.30","4,173.30","4,173.30","-","0.59%"
"Nov 01, 2004","4,148.77","4,148.77","4,148.77","4,148.77","-","0.44%"
"Oct 29, 2004","4,130.46","4,130.46","4,130.46","4,130.46","-","0.22%"
"Oct 28, 2004","4,121.23","4,121.23","4,121.23","4,121.23","-","0.25%"
"Oct 27, 2004","4,111.09","4,111.09","4,111.09","4,111.09","-","0.66%"
"Oct 26, 2004","4,084.01","4,084.01","4,084.01","4,084.01","-","0.22%"
"Oct 25, 2004","4,075.02","4,075.02","4,075.02","4,075.02","-","-0.90%"
"Oct 22, 2004","4,112.06","4,112.06","4,112.06","4,112.06","-","0.26%"
"Oct 21, 2004","4,101.40","4,101.40","4,101.40","4,101.40","-","0.43%"
"Oct 20, 2004","4,083.86","4,083.86","4,083.86","4,083.86","-","-0.66%"
"Oct 19, 2004","4,110.94","4,110.94","4,110.94","4,110.94","-","0.20%"
"Oct 18, 2004","4,102.53","4,102.53","4,102.53","4,102.53","-","-0.25%"
"Oct 15, 2004","4,113.01","4,113.01","4,113.01","4,113.01","-","0.12%"
"Oct 14, 2004","4,108.10","4,108.10","4,108.10","4,108.10","-","-0.06%"
"Oct 13, 2004","4,110.51","4,110.51","4,110.51","4,110.51","-","-0.12%"
"Oct 12, 2004","4,115.57","4,115.57","4,115.57","4,115.57","-","-1.24%"
"Oct 11, 2004","4,167.45","4,167.45","4,167.45","4,167.45","-","0.59%"
"Oct 08, 2004","4,143.17","4,143.17","4,143.17","4,143.17","-","-0.41%"
"Oct 07, 2004","4,160.07","4,160.07","4,160.07","4,160.07","-","0.31%"
"Oct 06, 2004","4,147.16","4,147.16","4,147.16","4,147.16","-","0.27%"
"Oct 05, 2004","4,135.86","4,135.86","4,135.86","4,135.86","-","-0.10%"
"Oct 04, 2004","4,139.82","4,139.82","4,139.82","4,139.82","-","0.97%"
"Oct 01, 2004","4,099.94","4,099.94","4,099.94","4,099.94","-","0.70%"
"Sep 30, 2004","4,071.24","4,071.24","4,071.24","4,071.24","-","0.25%"
"Sep 29, 2004","4,061.07","4,061.07","4,061.07","4,061.07","-","0.54%"
"Sep 28, 2004","4,039.32","4,039.32","4,039.32","4,039.32","-","0.18%"
"Sep 27, 2004","4,031.98","4,031.98","4,031.98","4,031.98","-","-0.09%"
"Sep 24, 2004","4,035.69","4,035.69","4,035.69","4,035.69","-","0.21%"
"Sep 23, 2004","4,027.22","4,027.22","4,027.22","4,027.22","-","-0.25%"
"Sep 22, 2004","4,037.31","4,037.31","4,037.31","4,037.31","-","-0.37%"
"Sep 21, 2004","4,052.20","4,052.20","4,052.20","4,052.20","-","0.70%"
"Sep 20, 2004","4,024.21","4,024.21","4,024.21","4,024.21","-","-0.01%"
"Sep 17, 2004","4,024.76","4,024.76","4,024.76","4,024.76","-","0.42%"
