"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 01, 2019","9,341.70","9,304.80","9,355.20","9,269.70","200.87M","1.10%"
"Mar 29, 2019","9,240.30","9,226.50","9,273.80","9,190.50","181.74M","0.72%"
"Mar 28, 2019","9,174.70","9,214.10","9,245.60","9,170.40","153.24M","-0.60%"
"Mar 27, 2019","9,229.90","9,194.80","9,323.50","9,146.10","239.05M","0.51%"
"Mar 26, 2019","9,183.10","9,189.70","9,211.70","9,151.50","168.85M","0.03%"
"Mar 25, 2019","9,179.90","9,159.40","9,232.80","9,127.30","169.09M","-0.21%"
"Mar 22, 2019","9,199.40","9,394.60","9,395.20","9,188.30","216.68M","-1.67%"
"Mar 21, 2019","9,355.60","9,387.40","9,397.60","9,326.20","179.84M","-0.53%"
"Mar 20, 2019","9,405.60","9,467.70","9,509.20","9,405.60","138.67M","-0.91%"
"Mar 19, 2019","9,492.30","9,428.40","9,532.90","9,417.90","150.40M","0.88%"
"Mar 18, 2019","9,409.10","9,350.80","9,418.80","9,343.90","152.58M","0.72%"
"Mar 15, 2019","9,342.20","9,219.50","9,342.20","9,216.10","372.91M","1.44%"
"Mar 14, 2019","9,209.80","9,193.70","9,283.90","9,192.10","155.13M","0.19%"
"Mar 13, 2019","9,192.70","9,134.70","9,202.70","9,123.00","162.61M","0.34%"
"Mar 12, 2019","9,161.70","9,206.90","9,213.80","9,137.20","144.90M","-0.11%"
"Mar 11, 2019","9,171.90","9,157.70","9,181.70","9,106.80","129.69M","0.47%"
"Mar 08, 2019","9,129.30","9,173.20","9,205.50","9,110.50","197.95M","-1.30%"
"Mar 07, 2019","9,249.90","9,301.00","9,366.70","9,216.10","253.05M","-0.50%"
"Mar 06, 2019","9,296.70","9,243.10","9,344.60","9,235.40","140.84M","0.42%"
"Mar 05, 2019","9,258.20","9,255.70","9,298.70","9,204.30","140.18M","-0.02%"
"Mar 04, 2019","9,259.80","9,309.30","9,322.00","9,248.00","112.92M","-0.09%"
