"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 26, 2002","1,025.04","1,021.90","1,031.95","1,019.15","-","-0.20%"
"Mar 25, 2002","1,027.06","1,031.42","1,042.49","1,025.69","-","-0.72%"
"Mar 22, 2002","1,034.48","1,030.32","1,038.80","1,028.49","-","1.34%"
"Mar 21, 2002","1,020.79","1,019.16","1,033.33","1,014.69","-","-0.49%"
"Mar 20, 2002","1,025.77","1,038.10","1,038.38","1,019.63","-","-1.27%"
"Mar 19, 2002","1,039.00","1,029.70","1,042.38","1,029.70","-","1.15%"
"Mar 18, 2002","1,027.15","1,003.24","1,042.43","1,002.57","-","2.94%"
"Mar 15, 2002","997.82","1,008.28","1,016.17","997.82","-","-1.29%"
"Mar 14, 2002","1,010.87","1,003.63","1,014.56","1,002.88","-","0.52%"
"Mar 13, 2002","1,005.68","1,020.56","1,020.71","1,005.68","-","-1.49%"
"Mar 12, 2002","1,020.86","1,053.48","1,053.48","1,019.50","-","-3.25%"
"Mar 11, 2002","1,055.10","1,063.34","1,074.27","1,049.58","-","-0.63%"
"Mar 08, 2002","1,061.79","1,044.31","1,061.79","1,039.40","-","2.11%"
"Mar 07, 2002","1,039.86","1,045.51","1,065.16","1,039.86","-","0.16%"
"Mar 06, 2002","1,038.17","1,031.58","1,041.66","1,025.23","-","0.19%"
"Mar 05, 2002","1,036.25","1,049.56","1,050.16","1,033.59","-","-0.55%"
"Mar 04, 2002","1,042.03","1,022.43","1,047.79","1,022.43","-","2.95%"
"Mar 01, 2002","1,012.14","997.50","1,015.08","995.65","-","0.99%"
"Feb 28, 2002","1,002.26","1,008.81","1,011.40","993.07","-","-1.29%"
"Feb 27, 2002","1,015.35","997.80","1,015.35","997.27","-","2.26%"
"Feb 26, 2002","992.87","993.69","1,007.92","989.52","-","0.41%"
"Feb 25, 2002","988.81","964.84","990.47","964.57","-","2.93%"
"Feb 22, 2002","960.69","955.73","963.05","947.40","-","-1.24%"
"Feb 21, 2002","972.76","960.83","982.00","960.61","-","2.67%"
"Feb 20, 2002","947.49","946.22","956.48","921.31","-","-0.65%"
"Feb 19, 2002","953.65","985.71","986.43","946.12","-","-3.81%"
