"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 02, 2017","6,587.71","6,590.22","6,604.10","6,565.59","157.19M","-0.08%"
"Nov 01, 2017","6,593.22","6,589.14","6,611.50","6,589.14","142.55M","0.34%"
"Oct 31, 2017","6,570.99","6,562.85","6,579.90","6,555.25","139.20M","0.20%"
"Oct 30, 2017","6,557.87","6,555.21","6,571.14","6,549.30","140.74M","0.00%"
"Oct 27, 2017","6,557.67","6,531.25","6,574.57","6,531.25","180.19M","0.59%"
"Oct 26, 2017","6,519.13","6,460.85","6,523.35","6,439.58","184.39M","1.01%"
"Oct 25, 2017","6,454.02","6,464.67","6,493.08","6,443.35","152.75M","-0.27%"
"Oct 24, 2017","6,471.20","6,466.58","6,495.10","6,463.76","134.82M","0.02%"
"Oct 23, 2017","6,469.83","6,457.53","6,489.61","6,450.32","125.86M","0.23%"
"Oct 20, 2017","6,454.91","6,458.46","6,473.31","6,451.42","157.20M","0.14%"
"Oct 19, 2017","6,445.88","6,465.27","6,470.32","6,418.52","157.71M","-0.52%"
"Oct 18, 2017","6,479.52","6,457.79","6,487.95","6,449.82","131.68M","0.41%"
"Oct 17, 2017","6,453.28","6,462.32","6,468.98","6,441.75","123.34M","-0.02%"
"Oct 16, 2017","6,454.80","6,454.37","6,467.20","6,443.89","117.31M","0.09%"
"Oct 13, 2017","6,449.01","6,459.03","6,467.17","6,440.43","140.05M","-0.11%"
"Oct 12, 2017","6,456.00","6,450.48","6,456.00","6,436.20","114.67M","0.08%"
"Oct 11, 2017","6,450.65","6,450.72","6,451.68","6,425.74","144.93M","0.04%"
"Oct 10, 2017","6,448.31","6,440.74","6,456.38","6,436.74","118.82M","0.06%"
"Oct 09, 2017","6,444.49","6,437.48","6,454.94","6,427.91","111.84M","0.15%"
"Oct 06, 2017","6,434.74","6,458.29","6,458.29","6,424.78","141.74M","-0.36%"
"Oct 05, 2017","6,457.98","6,441.37","6,461.64","6,438.59","141.47M","0.23%"
"Oct 04, 2017","6,443.19","6,450.50","6,451.60","6,424.00","165.37M","-0.10%"
"Oct 03, 2017","6,449.38","6,433.76","6,454.04","6,433.30","134.10M","0.35%"
"Oct 02, 2017","6,426.67","6,403.53","6,426.67","6,401.54","156.77M","0.39%"
"Sep 29, 2017","6,401.77","6,369.77","6,401.77","6,358.80","177.59M","0.55%"
"Sep 28, 2017","6,366.50","6,353.32","6,366.50","6,348.70","163.24M","0.26%"
"Sep 27, 2017","6,350.24","6,346.14","6,357.68","6,342.86","154.64M","0.19%"
"Sep 26, 2017","6,337.98","6,337.68","6,344.09","6,325.47","130.04M","0.01%"
"Sep 25, 2017","6,337.17","6,334.68","6,353.38","6,328.76","128.77M","-0.11%"
"Sep 22, 2017","6,344.35","6,319.27","6,356.76","6,316.56","138.55M","0.30%"
"Sep 21, 2017","6,325.18","6,323.48","6,341.61","6,319.73","209.35M","0.23%"
"Sep 20, 2017","6,310.64","6,308.70","6,317.55","6,303.57","126.90M","-0.01%"
"Sep 19, 2017","6,311.24","6,293.24","6,312.50","6,293.02","123.57M","0.21%"
"Sep 18, 2017","6,298.13","6,289.61","6,311.95","6,289.61","124.00M","0.34%"
"Sep 15, 2017","6,276.68","6,288.57","6,299.42","6,265.91","367.92M","-0.25%"
"Sep 14, 2017","6,292.30","6,279.86","6,300.29","6,266.28","148.58M","0.10%"
"Sep 13, 2017","6,285.70","6,276.71","6,296.04","6,273.24","172.69M","0.05%"
"Sep 12, 2017","6,282.57","6,261.20","6,293.76","6,259.60","150.44M","0.53%"
"Sep 11, 2017","6,249.36","6,195.92","6,254.66","6,195.92","143.92M","1.18%"
"Sep 08, 2017","6,176.57","6,161.64","6,179.28","6,142.61","173.06M","0.01%"
"Sep 07, 2017","6,176.23","6,168.92","6,204.02","6,158.72","145.93M","0.34%"
"Sep 06, 2017","6,155.23","6,119.79","6,169.74","6,104.71","251.79M","0.26%"
"Sep 05, 2017","6,139.45","6,156.76","6,179.21","6,134.81","134.72M","-0.19%"
"Sep 04, 2017","6,151.40","6,147.39","6,160.93","6,136.14","92.08M","-0.32%"
"Sep 01, 2017","6,170.84","6,144.86","6,186.09","6,144.86","129.71M","0.66%"
"Aug 31, 2017","6,130.44","6,109.67","6,149.11","6,106.29","168.50M","0.63%"
"Aug 30, 2017","6,091.97","6,079.02","6,103.26","6,077.27","117.62M","0.60%"
"Aug 29, 2017","6,055.48","6,091.94","6,091.94","6,018.48","150.23M","-0.96%"
"Aug 28, 2017","6,114.17","6,127.62","6,140.44","6,103.71","79.56M","-0.46%"
"Aug 25, 2017","6,142.40","6,160.12","6,178.05","6,136.25","108.81M","-0.21%"
"Aug 24, 2017","6,155.13","6,166.94","6,177.16","6,154.72","108.78M","-0.03%"
"Aug 23, 2017","6,157.22","6,174.06","6,193.07","6,148.19","102.08M","-0.31%"
"Aug 22, 2017","6,176.20","6,145.08","6,181.71","6,145.08","109.20M","0.75%"
"Aug 21, 2017","6,130.30","6,145.46","6,149.57","6,107.49","105.02M","-0.43%"
"Aug 18, 2017","6,156.97","6,161.19","6,161.19","6,115.56","124.29M","-0.59%"
"Aug 17, 2017","6,193.62","6,211.03","6,228.12","6,184.84","132.05M","-0.35%"
"Aug 16, 2017","6,215.40","6,185.51","6,235.94","6,185.51","102.22M","0.68%"
"Aug 15, 2017","6,173.40","6,169.16","6,189.78","6,154.21","86.16M","0.33%"
"Aug 14, 2017","6,153.34","6,101.62","6,167.50","6,101.62","101.62M","1.14%"
"Aug 11, 2017","6,084.20","6,122.02","6,122.02","6,067.12","156.00M","-0.99%"
"Aug 10, 2017","6,145.22","6,174.30","6,182.73","6,127.56","130.91M","-0.52%"
"Aug 09, 2017","6,177.35","6,230.69","6,230.69","6,150.30","146.72M","-1.21%"
"Aug 08, 2017","6,252.90","6,237.34","6,263.97","6,222.40","117.60M","0.22%"
"Aug 07, 2017","6,239.04","6,237.08","6,250.44","6,225.55","119.19M","0.13%"
"Aug 04, 2017","6,231.08","6,158.15","6,245.05","6,147.17","137.45M","1.10%"
"Aug 03, 2017","6,163.25","6,130.96","6,173.08","6,108.91","141.48M","0.51%"
"Aug 02, 2017","6,132.28","6,159.55","6,161.54","6,120.71","172.84M","-0.31%"
"Aug 01, 2017","6,151.31","6,122.48","6,169.26","6,101.55","183.34M","0.69%"
"Jul 31, 2017","6,108.86","6,129.88","6,153.19","6,105.96","166.96M","-0.47%"
"Jul 28, 2017","6,137.65","6,182.87","6,182.87","6,112.68","192.11M","-1.08%"
"Jul 27, 2017","6,204.93","6,200.35","6,231.74","6,188.50","208.31M","-0.10%"
"Jul 26, 2017","6,211.02","6,182.59","6,231.24","6,182.59","138.82M","0.49%"
"Jul 25, 2017","6,180.81","6,151.53","6,216.20","6,151.53","150.87M","0.53%"
"Jul 24, 2017","6,148.33","6,155.39","6,165.53","6,115.54","127.87M","-0.03%"
"Jul 21, 2017","6,150.12","6,223.44","6,238.54","6,126.00","168.96M","-1.29%"
"Jul 20, 2017","6,230.73","6,267.34","6,285.92","6,208.72","148.15M","-0.30%"
"Jul 19, 2017","6,249.64","6,217.77","6,251.57","6,205.82","139.40M","0.76%"
"Jul 18, 2017","6,202.79","6,252.56","6,262.43","6,192.42","146.49M","-0.91%"
"Jul 17, 2017","6,259.59","6,259.39","6,271.20","6,239.15","150.86M","0.08%"
"Jul 14, 2017","6,254.86","6,253.04","6,261.70","6,234.30","134.63M","0.17%"
"Jul 13, 2017","6,243.99","6,234.54","6,268.84","6,229.20","167.66M","0.24%"
"Jul 12, 2017","6,228.75","6,160.85","6,246.30","6,160.85","156.10M","1.34%"
"Jul 11, 2017","6,146.23","6,178.13","6,191.60","6,141.14","124.76M","-0.43%"
"Jul 10, 2017","6,172.98","6,163.27","6,184.96","6,151.16","131.53M","0.36%"
"Jul 07, 2017","6,151.06","6,153.03","6,157.77","6,127.36","147.52M","-0.11%"
"Jul 06, 2017","6,158.11","6,200.62","6,200.62","6,119.33","182.88M","-0.70%"
"Jul 05, 2017","6,201.66","6,188.90","6,212.85","6,174.43","172.71M","0.21%"
"Jul 04, 2017","6,188.75","6,200.38","6,210.88","6,185.13","125.63M","-0.43%"
"Jul 03, 2017","6,215.32","6,166.69","6,219.46","6,166.69","407.39M","1.14%"
"Jun 30, 2017","6,145.06","6,178.97","6,214.88","6,141.28","176.74M","-0.48%"
"Jun 29, 2017","6,174.48","6,298.36","6,310.45","6,163.79","207.76M","-1.80%"
"Jun 28, 2017","6,287.39","6,287.81","6,310.27","6,239.29","170.32M","-0.23%"
"Jun 27, 2017","6,301.60","6,338.08","6,338.16","6,283.80","171.80M","-0.72%"
"Jun 26, 2017","6,347.33","6,325.52","6,379.07","6,325.52","160.98M","0.56%"
