"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 23, 2019","12,235.51","12,224.32","12,251.81","12,182.98","77.35M","0.11%"
"Apr 18, 2019","12,222.39","12,138.14","12,243.63","12,100.00","108.85M","0.57%"
"Apr 17, 2019","12,153.07","12,100.44","12,195.00","12,086.89","102.28M","0.43%"
"Apr 16, 2019","12,101.32","12,026.74","12,116.25","12,025.66","83.38M","0.67%"
"Apr 15, 2019","12,020.28","12,011.11","12,029.98","11,983.33","65.12M","0.17%"
"Apr 12, 2019","11,999.93","11,912.58","12,031.15","11,889.99","92.89M","0.54%"
"Apr 11, 2019","11,935.20","11,914.51","11,963.43","11,846.60","78.55M","0.25%"
"Apr 10, 2019","11,905.91","11,864.46","11,937.11","11,863.80","68.62M","0.47%"
"Apr 09, 2019","11,850.57","11,927.01","11,988.53","11,850.57","67.93M","-0.94%"
"Apr 08, 2019","11,963.40","11,979.73","11,989.59","11,948.26","65.65M","-0.39%"
"Apr 05, 2019","12,009.75","11,993.22","12,024.23","11,967.70","74.96M","0.18%"
"Apr 04, 2019","11,988.01","11,924.61","12,029.26","11,916.57","80.22M","0.28%"
"Apr 03, 2019","11,954.40","11,855.40","11,961.36","11,854.21","96.29M","1.70%"
"Apr 02, 2019","11,754.79","11,703.24","11,777.65","11,659.15","79.78M","0.62%"
"Apr 01, 2019","11,681.99","11,617.18","11,706.64","11,612.70","99.98M","1.35%"
"Mar 29, 2019","11,526.04","11,492.09","11,549.42","11,442.12","92.09M","0.86%"
"Mar 28, 2019","11,428.16","11,422.16","11,494.15","11,414.66","92.17M","0.08%"
"Mar 27, 2019","11,419.04","11,439.02","11,502.35","11,368.13","105.27M","-0.00%"
"Mar 26, 2019","11,419.48","11,374.18","11,447.13","11,299.80","82.46M","0.64%"
"Mar 25, 2019","11,346.65","11,323.20","11,392.00","11,312.54","77.38M","-0.15%"
"Mar 22, 2019","11,364.17","11,578.39","11,623.97","11,356.49","115.66M","-1.61%"
"Mar 21, 2019","11,549.96","11,566.87","11,582.54","11,467.79","94.45M","-0.46%"
"Mar 20, 2019","11,603.89","11,704.44","11,721.41","11,596.20","103.95M","-1.57%"
"Mar 19, 2019","11,788.41","11,672.76","11,823.29","11,652.02","84.06M","1.13%"
"Mar 18, 2019","11,657.06","11,685.54","11,712.36","11,635.88","93.93M","-0.25%"
"Mar 15, 2019","11,685.69","11,608.67","11,725.66","11,575.33","193.80M","0.85%"
"Mar 14, 2019","11,587.47","11,573.42","11,635.76","11,541.10","90.30M","0.13%"
"Mar 13, 2019","11,572.41","11,499.32","11,586.90","11,486.74","80.79M","0.42%"
"Mar 12, 2019","11,524.17","11,612.46","11,618.73","11,499.47","90.07M","-0.17%"
"Mar 11, 2019","11,543.48","11,497.98","11,550.59","11,462.90","73.79M","0.75%"
"Mar 08, 2019","11,457.84","11,429.77","11,475.55","11,405.21","84.48M","-0.52%"
"Mar 07, 2019","11,517.80","11,546.42","11,612.95","11,452.86","102.61M","-0.60%"
"Mar 06, 2019","11,587.63","11,593.21","11,652.77","11,565.22","67.22M","-0.28%"
"Mar 05, 2019","11,620.74","11,570.97","11,627.78","11,551.45","65.61M","0.24%"
"Mar 04, 2019","11,592.66","11,646.21","11,650.44","11,591.74","60.22M","-0.08%"
